Year,PWSName,ContaminantGroup,RaworFinished,Result
2009,ANAWAN JUNCTION,NITRIT,F,1
2009,ANAWAN JUNCTION,SODIUM,F,1
2009,ANAWAN JUNCTION,VOC,F,3
2009,ANAWAN JUNCTION,VOC,R,4
2009,ANCHOR CONCRETE PRODUCTS,INORG,F,13
2009,ANCHOR CONCRETE PRODUCTS,NITRAT,F,1
2009,ANCHOR CONCRETE PRODUCTS,NITRIT,F,1
2009,ANCHOR CONCRETE PRODUCTS,PERCHL,F,1
2009,ANCHOR CONCRETE PRODUCTS,SECCON,F,2
2009,ANCHOR CONCRETE PRODUCTS,SOC,F,45
2009,ANCHOR CONCRETE PRODUCTS,VOC,F,2
2009,ANDOVER WATER DEPT,HAA5,F,16
2009,ANDOVER WATER DEPT,INORG,F,13
2009,ANDOVER WATER DEPT,NITRAT,F,1
2009,ANDOVER WATER DEPT,PERCHL,F,1
2009,ANDOVER WATER DEPT,SOC,F,90
2009,ANDOVER WATER DEPT,THM,F,16
2009,ANDOVER WATER DEPT,VOC,F,12
2009,"ANDREWS FARM WATER CO.,INC.",NITRAT,F,1
2009,"ANDREWS FARM WATER CO.,INC.",THM,F,1
2009,ANEMOTIA REALTY,NITRAT,F,1
2009,APPLEGREEN,NITRAT,F,1
2009,APPLEGREEN,NITRIT,F,1
2009,APPLEGREEN,SODIUM,F,1
2009,APPLEWOOD COMMUNITY CORPORATION,NITRAT,F,10
2009,APPLEWOOD COMMUNITY CORPORATION,NITRIT,F,1
2009,APPLEWOOD COMMUNITY CORPORATION,RADIO,F,1
2009,APPLEWOOD COMMUNITY CORPORATION,SECCON,F,4
2009,APPLEWOOD COMMUNITY CORPORATION,SOC,F,45
2009,AQUARION WATER CO. (SPRINGDALE FARMS),NITRAT,F,1
2009,AQUARION WATER CO. (SPRINGDALE FARMS),SOC,F,1
2009,AQUARION WATER COMPANY,NITRAT,F,3
2009,AQUARION WATER COMPANY,SOC,F,135
2009,AQUARION WATER COMPANY,VOC,F,1
2009,AQUARION WATER COMPANY (DOVER),HAA5,F,3
2009,AQUARION WATER COMPANY (DOVER),INORG,F,3
2009,AQUARION WATER COMPANY (DOVER),NITRAT,F,4
2009,AQUARION WATER COMPANY (DOVER),PERCHL,F,1
2009,AQUARION WATER COMPANY (DOVER),SODIUM,F,3
2009,AQUARION WATER COMPANY (DOVER),THM,F,3
2009,AQUARION WATER COMPANY (DOVER),VOC,F,2
2009,AQUARION WATER COMPANY OXFORD,ASBEST,F,1
2009,AQUARION WATER COMPANY OXFORD,HAA5,F,3
2009,AQUARION WATER COMPANY OXFORD,INORG,F,53
2009,AQUARION WATER COMPANY OXFORD,NITRAT,F,4
2009,AQUARION WATER COMPANY OXFORD,NITRIT,F,4
2009,AQUARION WATER COMPANY OXFORD,PERCHL,F,12
2009,AQUARION WATER COMPANY OXFORD,RADIO,F,4
2009,AQUARION WATER COMPANY OXFORD,SECCON,F,46
2009,AQUARION WATER COMPANY OXFORD,SECCON,R,4
2009,AQUARION WATER COMPANY OXFORD,THM,F,3
2009,AQUARION WATER COMPANY OXFORD,VOC,F,1
2009,AQUARION WATER COMPANY PONDS OF PLYMOUTH,NITRAT,F,2
2009,AQUARION WATER COMPANY PONDS OF PLYMOUTH,NITRIT,F,1
2009,AQUARION WATER COMPANY PONDS OF PLYMOUTH,RADIUM,F,2
2009,AQUARION WATER COMPANY PONDS OF PLYMOUTH,VOC,F,1
2009,"AQUARION WATER COMPANY, MILLBURY",HAA5,F,20
2009,"AQUARION WATER COMPANY, MILLBURY",INORG,F,55
2009,"AQUARION WATER COMPANY, MILLBURY",INORG,R,1
2009,"AQUARION WATER COMPANY, MILLBURY",NITRAT,F,3
2009,"AQUARION WATER COMPANY, MILLBURY",NITRIT,F,3
2009,"AQUARION WATER COMPANY, MILLBURY",PERCHL,F,20
2009,"AQUARION WATER COMPANY, MILLBURY",PERCHL,R,45
2009,"AQUARION WATER COMPANY, MILLBURY",SECCON,F,10
2009,"AQUARION WATER COMPANY, MILLBURY",SECCON,R,8
2009,"AQUARION WATER COMPANY, MILLBURY",THM,F,20
2009,"AQUARION WATER COMPANY, MILLBURY",VOC,F,5
2009,"AQUARION WATER COMPANY, PINEHILLS",NITRAT,F,1
2009,"AQUARION WATER COMPANY, PINEHILLS",RADIUM,F,2
2009,"AQUARION WATER COMPANY, PINEHILLS",VOC,F,1
2009,AQUINNAH RESTAURANT,NITRAT,R,3
2009,AQUINNAH RESTAURANT,NITRIT,R,3
2009,ARBOR GLEN CONDOMINIUMS,NITRAT,F,1
2009,ARBOR GLEN CONDOMINIUMS,PERCHL,F,1
2009,ARBOR GLEN CONDOMINIUMS,SECCON,F,6
2009,ARBOR GLEN CONDOMINIUMS,VOC,F,3
2009,ARIZONA PIZZA COMPANY,NITRAT,F,1
2009,ARIZONA PIZZA COMPANY,SODIUM,F,1
2009,ARNOLDS RESTAURANT,NITRAT,F,3
2009,ARROWHEAD SHOPS,NITRAT,F,1
2009,ASH/WIN JOINT WATER AUTHORITY,INORG,F,13
2009,ASH/WIN JOINT WATER AUTHORITY,NITRAT,F,1
2009,ASH/WIN JOINT WATER AUTHORITY,NITRIT,F,1
2009,ASH/WIN JOINT WATER AUTHORITY,SECCON,F,2
2009,ASH/WIN JOINT WATER AUTHORITY,TOC,F,4
2009,ASH/WIN JOINT WATER AUTHORITY,TOC,R,4
2009,ASH/WIN JOINT WATER AUTHORITY,VOC,F,2
2009,"ASHBURNHAM COUNTRY STORE, INC.",NITRAT,F,1
2009,"ASHBURNHAM COUNTRY STORE, INC.",SOC,F,45
2009,ASHBURNHAM WATER DEPARTMENT,HAA5,F,42
2009,ASHBURNHAM WATER DEPARTMENT,THM,F,37
2009,ASHBY ELEMENTARY SCHOOL,INORG,F,2
2009,ASHBY ELEMENTARY SCHOOL,NITRAT,F,1
2009,ASHBY ELEMENTARY SCHOOL,NITRIT,F,1
2009,ASHBY ELEMENTARY SCHOOL,PERCHL,F,1
2009,ASHBY ELEMENTARY SCHOOL,RADIO,F,1
2009,ASHBY ELEMENTARY SCHOOL,SECCON,F,18
2009,ASHBY ELEMENTARY SCHOOL,SOC,F,45
2009,ASHBY ELEMENTARY SCHOOL,VOC,F,56
2009,ASHFIELD WATER DISTRICT,PERCHL,F,2
2009,ASHFIELD WATER DISTRICT,RADIO,F,4
2009,ASHLAND WATER AND SEWER DEPT.,HAA5,F,24
2009,ASHLAND WATER AND SEWER DEPT.,NITRAT,F,6
2009,ASHLAND WATER AND SEWER DEPT.,NITRIT,F,6
2009,ASHLAND WATER AND SEWER DEPT.,PCE,F,7
2009,ASHLAND WATER AND SEWER DEPT.,PERCHL,F,1
2009,ASHLAND WATER AND SEWER DEPT.,SECCON,F,12
2009,ASHLAND WATER AND SEWER DEPT.,SOC,F,82
2009,ASHLAND WATER AND SEWER DEPT.,THM,F,20
2009,ASHLAND WATER AND SEWER DEPT.,VOC,F,56
2009,ASHMERE WATER SERVICE,NITRAT,F,2
2009,ASHMERE WATER SERVICE,PERCHL,F,1
2009,ASHMERE WATER SERVICE,VOC,F,56
2009,ASSABET MACHINE CORP.,NITRAT,F,1
2009,ASSABET MACHINE CORP.,PERCHL,F,1
2009,ASSABET MACHINE CORP.,SOC,F,45
2009,ASSABET WATER COMPANY,HAA5,F,4
2009,ASSABET WATER COMPANY,INORG,F,26
2009,ASSABET WATER COMPANY,INORG,R,19
2009,ASSABET WATER COMPANY,NITRAT,F,2
2009,ASSABET WATER COMPANY,NITRAT,R,2
2009,ASSABET WATER COMPANY,NITRIT,R,2
2009,ASSABET WATER COMPANY,PERCHL,F,4
2009,ASSABET WATER COMPANY,RADIO,F,12
2009,ASSABET WATER COMPANY,RADIO,R,7
2009,ASSABET WATER COMPANY,RADIUM,F,4
2009,ASSABET WATER COMPANY,SECCON,F,26
2009,ASSABET WATER COMPANY,SECCON,R,12
2009,ASSABET WATER COMPANY,SOC,F,43
2009,ASSABET WATER COMPANY,THM,F,4
2009,ASSABET WATER COMPANY,TOC,R,2
2009,ASSABET WATER COMPANY,VOC,F,10
2009,ASSABET WATER COMPANY,VOC,R,1
2009,ASSURANCE TECHNOLOGY CORP.,NITRAT,F,1
2009,ASSURANCE TECHNOLOGY CORP.,SOC,F,45
2009,ASSURANCE TECHNOLOGY CORP.,VOC,F,56
2009,ASYLUM FITNESS,NITRAT,F,1
2009,ATHOL DPW  WATER DIVISION,HAA5,F,8
2009,ATHOL DPW  WATER DIVISION,THM,F,8
2009,ATHOL DPW  WATER DIVISION,VOC,R,1
2009,ATLANTIC BREEZE INN AND COTTAGES,NITRAT,F,2
2009,ATLANTIC BREEZE INN AND COTTAGES,NITRIT,F,1
2009,ATLANTIC BREEZE INN AND COTTAGES,SODIUM,F,1
2009,ATLANTIC MICROWAVE CORPORATION,NITRAT,F,1
2009,ATLANTIC MICROWAVE CORPORATION,NITRIT,F,1
2009,ATLANTIC MICROWAVE CORPORATION,PERCHL,F,1
2009,ATLANTIC MICROWAVE CORPORATION,SECCON,F,2
2009,ATLANTIC MICROWAVE CORPORATION,SOC,F,45
2009,ATLANTIC OAKS CAMPGROUND,NITRAT,F,7
2009,ATLANTIC OAKS CAMPGROUND,NITRIT,F,1
2009,ATTLEBORO WATER DEPT,BROMAT,F,2
2009,ATTLEBORO WATER DEPT,HAA5,F,64
2009,ATTLEBORO WATER DEPT,INORG,F,26
2009,ATTLEBORO WATER DEPT,NITRAT,F,2
2009,ATTLEBORO WATER DEPT,PERCHL,F,2
2009,ATTLEBORO WATER DEPT,RADIO,F,4
2009,ATTLEBORO WATER DEPT,SOC,F,175
2009,ATTLEBORO WATER DEPT,THM,F,64
2009,ATTLEBORO WATER DEPT,TOC,F,12
2009,ATTLEBORO WATER DEPT,TOC,R,12
2009,ATTLEBORO WATER DEPT,VOC,F,7
2009,AUBURN WATER DISTRICT,HAA5,F,2
2009,AUBURN WATER DISTRICT,INORG,F,97
2009,AUBURN WATER DISTRICT,INORG,R,5
2009,AUBURN WATER DISTRICT,NITRAT,F,7
2009,AUBURN WATER DISTRICT,NITRIT,F,7
2009,AUBURN WATER DISTRICT,PERCHL,F,6
2009,AUBURN WATER DISTRICT,PERCHL,R,2
2009,AUBURN WATER DISTRICT,RADIO,F,3
2009,AUBURN WATER DISTRICT,RADIO,R,2
2009,AUBURN WATER DISTRICT,SECCON,F,42
2009,AUBURN WATER DISTRICT,SECCON,R,30
2009,AUBURN WATER DISTRICT,THM,F,2
2009,AUBURN WATER DISTRICT,VOC,F,9
2009,AUBURN WATER DISTRICT,VOC,R,2
2009,AYER DPW  WATER DIVISION,HAA5,F,12
2009,AYER DPW  WATER DIVISION,INORG,F,34
2009,AYER DPW  WATER DIVISION,INORG,R,17
2009,AYER DPW  WATER DIVISION,NITRAT,F,2
2009,AYER DPW  WATER DIVISION,NITRAT,R,1
2009,AYER DPW  WATER DIVISION,NITRIT,F,2
2009,AYER DPW  WATER DIVISION,NITRIT,R,1
2009,AYER DPW  WATER DIVISION,PERCHL,F,2
2009,AYER DPW  WATER DIVISION,PERCHL,R,1
2009,AYER DPW  WATER DIVISION,RADIO,F,4
2009,AYER DPW  WATER DIVISION,RADIO,R,6
2009,AYER DPW  WATER DIVISION,SECCON,F,184
2009,AYER DPW  WATER DIVISION,SECCON,R,74
2009,AYER DPW  WATER DIVISION,SOC,R,45
2009,AYER DPW  WATER DIVISION,THM,F,10
2009,AYER DPW  WATER DIVISION,VOC,F,112
2009,AYER DPW  WATER DIVISION,VOC,R,112
2009,BABES BAKERY AND RESTAURANT,NITRAT,F,1
2009,BABES BAKERY AND RESTAURANT,NITRIT,F,1
2009,BABES BAKERY AND RESTAURANT,SODIUM,F,1
2009,BACHELOR KNOLLS,NITRAT,F,1
2009,BACHELOR KNOLLS,PERCHL,F,1
2009,BACHELOR KNOLLS,SOC,F,45
2009,BAGEL HOUND INC,NITRAT,F,2
2009,BAGELS N MORE,NITRAT,F,1
2009,BAGELS N MORE,NITRIT,F,1
2009,BAGELS N MORE,SODIUM,F,1
2009,BAKERS COUNTRY STORE,NITRAT,F,1
2009,BANGMAS FARM STORE AND DAIRY BAR,INORG,F,1
2009,BANGMAS FARM STORE AND DAIRY BAR,NITRAT,F,1
2009,BANGMAS FARM STORE AND DAIRY BAR,NITRIT,F,1
2009,BARD COLLEGE AT SIMONS ROCK,NITRAT,F,1
2009,BARNSTABLE COMMUNITY BUILDING,NITRAT,F,1
2009,BARNSTABLE FIRE DISTRICT,INORG,F,75
2009,BARNSTABLE FIRE DISTRICT,NITRAT,F,3
2009,BARNSTABLE FIRE DISTRICT,PERCHL,F,3
2009,BARNSTABLE FIRE DISTRICT,SOC,F,270
2009,BARNSTABLE FIRE DISTRICT,VOC,F,4
2009,BARRE MHP/WATERWHEEL VILLAGE,INORG,F,6
2009,BARRE MHP/WATERWHEEL VILLAGE,NITRAT,F,3
2009,BARRE MHP/WATERWHEEL VILLAGE,NITRIT,F,3
2009,BARRE MHP/WATERWHEEL VILLAGE,RADIO,F,12
2009,BARRE WATER DEPARTMENT,INORG,F,4
2009,BARRE WATER DEPARTMENT,NITRAT,F,3
2009,BARRE WATER DEPARTMENT,NITRIT,F,3
2009,BARRE WATER DEPARTMENT,SECCON,F,6
2009,BARTLETTS ORCHARD LLC,NITRAT,F,1
2009,BARTON COVE CAMPGROUND,NITRAT,F,1
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,INORG,F,9
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,INORG,R,12
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,NITRAT,F,1
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,NITRIT,F,1
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,PERCHL,F,1
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,SECCON,F,2
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,SECCON,R,2
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,SOC,F,44
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,VOC,F,2
2009,BAY PATH REGIONAL VO TECH. HIGH SCHOOL,VOC,R,1
2009,BAYSIDE RESTAURANT,NITRAT,F,3
2009,BAYSIDE RESTAURANT,SODIUM,F,1
2009,BEACH PLUM INN,NITRAT,F,1
2009,BEACH PLUM INN,NITRIT,F,1
2009,BEAVER POND MEADOWS,NITRAT,F,1
2009,BECKET MOTEL,NITRAT,F,1
2009,BEDFORD WATER DEPT.,HAA5,F,12
2009,BEDFORD WATER DEPT.,INORG,F,13
2009,BEDFORD WATER DEPT.,NITRAT,F,1
2009,BEDFORD WATER DEPT.,PERCHL,F,1
2009,BEDFORD WATER DEPT.,SOC,F,90
2009,BEDFORD WATER DEPT.,THM,F,12
2009,BEDFORD WATER DEPT.,VOC,F,1
2009,BEECHWOOD POINT CONDOS,NITRAT,F,1
2009,BELCHERTOWN WATER DISTRICT,NITRAT,F,2
2009,BELLINGHAM DPW WATER  SEWER DIVISION,HAA5,F,17
2009,BELLINGHAM DPW WATER  SEWER DIVISION,INORG,F,65
2009,BELLINGHAM DPW WATER  SEWER DIVISION,INORG,R,65
2009,BELLINGHAM DPW WATER  SEWER DIVISION,NITRAT,F,6
2009,BELLINGHAM DPW WATER  SEWER DIVISION,NITRAT,R,4
2009,BELLINGHAM DPW WATER  SEWER DIVISION,NITRIT,F,6
2009,BELLINGHAM DPW WATER  SEWER DIVISION,NITRIT,R,4
2009,BELLINGHAM DPW WATER  SEWER DIVISION,PCE,F,2
2009,BELLINGHAM DPW WATER  SEWER DIVISION,PERCHL,F,3
2009,BELLINGHAM DPW WATER  SEWER DIVISION,PERCHL,R,4
2009,BELLINGHAM DPW WATER  SEWER DIVISION,SECCON,F,14
2009,BELLINGHAM DPW WATER  SEWER DIVISION,SECCON,R,14
2009,BELLINGHAM DPW WATER  SEWER DIVISION,SODIUM,F,1
2009,BELLINGHAM DPW WATER  SEWER DIVISION,THM,F,16
2009,BELLINGHAM DPW WATER  SEWER DIVISION,TOC,R,2
2009,BELLINGHAM DPW WATER  SEWER DIVISION,VOC,F,3
2009,BENCHMARK CONDOMINIUMS,NITRAT,F,1
2009,BENCHMARK CONDOMINIUMS,PERCHL,F,1
2009,BENCHMARK CONDOMINIUMS,RADIO,F,1
2009,BENCHMARK CONDOMINIUMS,RADIO,R,2
2009,BENCHMARK CONDOMINIUMS,SOC,F,45
2009,BERKLEY COMMUNITY SCHOOL,INORG,F,1
2009,BERKLEY COMMUNITY SCHOOL,NITRAT,F,1
2009,BERKLEY COMMUNITY SCHOOL,SODIUM,F,1
2009,BERKLEY MIDDLE SCHOOL/TOWN OFFICES,NITRAT,F,1
2009,BERKSHIRE COUNTRY DAY SCHOOL,NITRAT,F,2
2009,BERKSHIRE EAST SKI AREA,NITRAT,F,1
2009,BERKSHIRE HILLBILLIES,NITRAT,F,1
2009,BERKSHIRE HILLS MOTEL,NITRAT,F,1
2009,BERKSHIRE LAKE CAMP,NITRAT,F,1
2009,BERKSHIRE MALL LLC,HAA5,F,11
2009,BERKSHIRE MALL LLC,THM,F,11
2009,BERKSHIRE REHAB SKILLED CARE CTR,NITRAT,F,1
2009,BERKSHIRE REHAB SKILLED CARE CTR,VOC,F,1
2009,BERKSHIRE SCHOOL,NITRAT,F,1
2009,BERKSHIRE SPORTS ACADEMY,NITRAT,F,1
2009,BERKSHIRE SPRING,NITRAT,F,1
2009,BERKSHIRE THEATRE FESTIVAL,NITRAT,F,1
2009,BERKSHIRE VALLEY INN,NITRAT,F,1
2009,BERKSHIRE VILLAGE COOPERATIVE,NITRAT,F,1
2009,BERKSHIRE WALDORF SCHOOL,NITRIT,F,2
2009,BERLIN COUNTRY CLUB,INORG,F,1
2009,BERLIN COUNTRY CLUB,NITRAT,F,1
2009,BERLIN COUNTRY CLUB,NITRIT,F,1
2009,BERLIN FARMS,NITRAT,F,1
2009,BERLIN FARMS,SODIUM,F,1
2009,BERLIN GENERAL STORE,NITRAT,F,1
2009,BERLIN GENERAL STORE,NITRIT,F,1
2009,BERLIN GENERAL STORE,SECCON,F,2
2009,BERLIN GENERAL STORE,SODIUM,F,1
2009,BERLIN MEMORIAL SCHOOL,NITRAT,F,1
2009,BERLIN MEMORIAL SCHOOL,RADIO,F,1
2009,BERLIN MUNICIPAL CENTER,INORG,F,1
2009,BERLIN MUNICIPAL CENTER,NITRAT,F,1
2009,BERLIN MUNICIPAL CENTER,NITRIT,F,1
2009,BERLIN MUNICIPAL CENTER,VOC,F,56
2009,BERNARDSTON FIRE  WATER DIST,PERCHL,F,2
2009,BERNARDSTON FIRE  WATER DIST,SOC,F,90
2009,BILLERICA WATER WORKS,HAA5,F,48
2009,BILLERICA WATER WORKS,INORG,F,17
2009,BILLERICA WATER WORKS,NITRAT,F,11
2009,BILLERICA WATER WORKS,NITRIT,F,15
2009,BILLERICA WATER WORKS,PERCHL,F,1
2009,BILLERICA WATER WORKS,THM,F,48
2009,BILLERICA WATER WORKS,VOC,F,14
2009,BISHOP RUOCCO HOUSE,NITRAT,F,1
2009,BISSELVILLE ESTATE,NITRAT,F,1
2009,BISSELVILLE ESTATE,PERCHL,F,1
2009,BISSELVILLE ESTATE,SOC,F,45
2009,BITTERSWEET FARM INC,INORG,F,13
2009,BITTERSWEET FARM INC,NITRAT,F,3
2009,BJS WHOLESALE DISTRIBUTION CENTER,INORG,F,13
2009,BJS WHOLESALE DISTRIBUTION CENTER,NITRAT,F,1
2009,BJS WHOLESALE DISTRIBUTION CENTER,NITRIT,F,1
2009,BJS WHOLESALE DISTRIBUTION CENTER,PERCHL,F,1
2009,BJS WHOLESALE DISTRIBUTION CENTER,SECCON,F,3
2009,BJS WHOLESALE DISTRIBUTION CENTER,SECCON,R,2
2009,BJS WHOLESALE DISTRIBUTION CENTER,SOC,F,44
2009,BLACKFISH RESTAURANT,NITRAT,F,2
2009,BLACKFISH RESTAURANT,NITRIT,F,1
2009,BLACKFISH RESTAURANT,SODIUM,F,1
2009,BLACKFISH VARIETY,NITRAT,F,4
2009,BLACKFISH VARIETY,SODIUM,F,4
2009,BLACKSTONE NATIONAL GOLF CLUB,INORG,F,1
2009,BLACKSTONE NATIONAL GOLF CLUB,NITRAT,F,1
2009,BLACKSTONE NATIONAL GOLF CLUB,NITRIT,F,1
2009,BLACKSTONE NATIONAL GOLF CLUB,RADIO,F,13
2009,BLACKSTONE NATIONAL GOLF CLUB,RADIO,R,13
2009,BLACKSTONE WATER DEPARTMENT,HAA5,F,12
2009,BLACKSTONE WATER DEPARTMENT,NITRAT,F,1
2009,BLACKSTONE WATER DEPARTMENT,NITRIT,F,1
2009,BLACKSTONE WATER DEPARTMENT,PERCHL,F,1
2009,BLACKSTONE WATER DEPARTMENT,SECCON,F,28
2009,BLACKSTONE WATER DEPARTMENT,SECCON,R,50
2009,BLACKSTONE WATER DEPARTMENT,THM,F,10
2009,BLACKSTONE WATER DEPARTMENT,VOC,F,168
2009,BLANDFORD WATER DEPT,HAA5,F,9
2009,BLANDFORD WATER DEPT,INORG,F,13
2009,BLANDFORD WATER DEPT,NITRAT,F,1
2009,BLANDFORD WATER DEPT,PERCHL,F,1
2009,BLANDFORD WATER DEPT,SOC,F,45
2009,BLANDFORD WATER DEPT,THM,F,9
2009,BLANDFORD WATER DEPT,VOC,F,2
2009,BLISSFUL MEADOWS GOLF CLUB,HAA5,F,1
2009,BLISSFUL MEADOWS GOLF CLUB,NITRAT,F,1
2009,BLISSFUL MEADOWS GOLF CLUB,PERCHL,F,1
2009,BLISSFUL MEADOWS GOLF CLUB,THM,F,1
2009,BLOCK AND TACKLE,NITRAT,F,1
2009,BLUE DOLPHIN INN,NITRAT,F,1
2009,BLUE VISTA MOTOR LODGE,NITRAT,F,1
2009,BLUE VISTA MOTOR LODGE,NITRIT,F,1
2009,BLUE VISTA MOTOR LODGE,SODIUM,F,1
2009,BLUEBERRY ESTATES,NITRAT,F,1
2009,BLUEBERRY ESTATES,PERCHL,F,1
2009,BLUEBERRY HILL CAMPGROUND,NITRAT,F,1
2009,BLUEBERRY HILL CAMPGROUND,NITRIT,F,1
2009,BLUEBERRY HILL CAMPGROUND,SODIUM,F,1
2009,BLUEBIRD AND CO,NITRAT,F,1
2009,BOBS SUB AND CONE,NITRAT,F,1
2009,BOBS SUB AND CONE,NITRIT,F,1
2009,BOBS SUB AND CONE,SODIUM,F,1
2009,BOLTON CORNERS,NITRAT,F,2
2009,BOLTON CORNERS,NITRIT,F,1
2009,BOLTON CORNERS,SODIUM,F,1
2009,"BOLTON COUNTRY CUPBOARD, INC.",INORG,F,1
2009,"BOLTON COUNTRY CUPBOARD, INC.",NITRAT,F,1
2009,"BOLTON COUNTRY CUPBOARD, INC.",NITRIT,F,1
2009,BOLTON COUNTRY MANOR,NITRAT,F,2
2009,BOLTON COUNTRY MANOR,PERCHL,F,1
2009,BOLTON COUNTRY MANOR,RADIO,F,6
2009,BOLTON COUNTRY MANOR,SECCON,F,4
2009,BOLTON COUNTRY MANOR,SOC,F,90
2009,BOLTON COUNTRY MANOR,VOC,F,112
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,INORG,F,26
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRAT,F,2
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,NITRIT,F,2
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,PERCHL,F,2
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,RADIO,F,2
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SECCON,F,2
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,SOC,F,90
2009,BOLTON OFFICE PARK  ALTA NASHOBA VALLEY,VOC,F,112
2009,BOLTON ORCHARDS,INORG,F,1
2009,BOLTON ORCHARDS,NITRAT,F,1
2009,BOLTON ORCHARDS,NITRIT,F,1
2009,BOLTON SPRING FARM,INORG,F,2
2009,BOLTON SPRING FARM,NITRAT,F,1
2009,BOLTON SPRING FARM,NITRIT,F,1
2009,BONDSVILLE FIRE AND WATER DISTRICT,NITRAT,F,2
2009,BONDSVILLE FIRE AND WATER DISTRICT,PERCHL,F,3
2009,BONDSVILLE FIRE AND WATER DISTRICT,SOC,F,45
2009,BONDU LLC,NITRAT,F,1
2009,BONNIE RIGG CAMPING CLUB INC,NITRAT,F,2
2009,BOSE CORPORATION (688 GREAT ROAD),INORG,F,13
2009,BOSE CORPORATION (688 GREAT ROAD),NITRAT,F,12
2009,BOSE CORPORATION (688 GREAT ROAD),NITRAT,R,12
2009,BOSE CORPORATION (688 GREAT ROAD),SOC,F,45
2009,BOSTON ROAD MARKET AND LIQUOR,NITRAT,F,1
2009,BOSTON ROAD MARKET AND LIQUOR,SECCON,F,2
2009,BOURNE WATER DISTRICT,INORG,F,78
2009,BOURNE WATER DISTRICT,NITRAT,F,6
2009,BOURNE WATER DISTRICT,PCE,F,24
2009,BOURNE WATER DISTRICT,PERCHL,F,6
2009,BOURNE WATER DISTRICT,VOC,F,6
2009,BOUSQUET SKI AREA,NITRAT,F,1
2009,BOUSQUET SPORT,NITRAT,F,1
2009,BOXBORO GREEN PLAZA,NITRAT,F,1
2009,BOXBORO GREEN PLAZA,SECCON,F,2
2009,BOXBOROUGH COMMONS (629 MASS AVE),NITRAT,F,1
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,INORG,F,5
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,INORG,R,4
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,NITRAT,F,1
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,NITRIT,F,1
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,SECCON,F,2
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,SECCON,R,2
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,SOC,F,45
2009,BOXBOROUGH EXECUTIVE OFFICE CENTER,VOC,F,56
2009,BOXBOROUGH MUNICIPAL BUILDINGS,INORG,F,1
2009,BOXBOROUGH MUNICIPAL BUILDINGS,INORG,R,1
2009,BOXBOROUGH MUNICIPAL BUILDINGS,NITRAT,F,1
2009,BOXBOROUGH MUNICIPAL BUILDINGS,NITRIT,F,1
2009,BOXBOROUGH MUNICIPAL BUILDINGS,RADIO,F,16
2009,BOXBOROUGH MUNICIPAL BUILDINGS,RADIO,R,19
2009,BOXBOROUGH MUNICIPAL BUILDINGS,SECCON,F,3
2009,BOXBOROUGH MUNICIPAL BUILDINGS,SECCON,R,2
2009,BOXBOROUGH MUNICIPAL BUILDINGS,SODIUM,F,1
2009,BOXBOROUGH MUNICIPAL BUILDINGS,VOC,F,4
2009,BOXBOROUGH REGENCY,INORG,F,2
2009,BOXBOROUGH REGENCY,INORG,R,10
2009,BOXBOROUGH REGENCY,NITRAT,F,1
2009,BOXBOROUGH REGENCY,NITRAT,R,5
2009,BOXBOROUGH REGENCY,NITRIT,F,1
2009,BOXBOROUGH REGENCY,NITRIT,R,5
2009,BOXBOROUGH REGENCY,PERCHL,R,5
2009,BOXBOROUGH REGENCY,RADIO,R,5
2009,BOXBOROUGH REGENCY,SECCON,F,18
2009,BOXBOROUGH REGENCY,SECCON,R,90
2009,BOXBOROUGH REGENCY,SOC,R,45
2009,BOXFORD COMMUNITY STORE INC,NITRAT,F,1
2009,BOXFORD COMMUNITY STORE INC,NITRIT,F,1
2009,BOXFORD COMMUNITY STORE INC,SODIUM,F,1
2009,BOXFORD COMMUNITY STORE INC,VOC,F,1
2009,BOXFORD MEETING PLACE,NITRAT,F,1
2009,BOXFORD MEETING PLACE,SODIUM,F,1
2009,BOXFORD POLICE STATION,INORG,F,6
2009,BOXFORD POLICE STATION,INORG,R,41
