Id,Town,Program,FacilityId,FacilityName,InspectionType,InspectionDate
2681317,WESTMINSTER,WATER SUPPLY/DRINKING WATER,492102,CROCKER POND RECREATION AREA,SANITARY SURVEY,2014-08-27
2681343,LOWELL,REGULATED ACTIVITY(S),414272,TANNER STREET GENERATION LLC,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-12
2681345,ANDOVER,REGULATED ACTIVITY(S),372787,PHILIPS HEALTHCARE,ReInspection,2014-09-12
2681371,NORTHBRIDGE,REGULATED ACTIVITY(S),296068,TOM BERKOWITZ TRUCKING,Solid Waste Inspect with Enforcement Potential,2014-08-20
2681377,STOW,WATER SUPPLY/DRINKING WATER,6415,STOW LOWER VILLAGE/ BEEF AND ALE,SANITARY SURVEY,2014-09-05
2681441,BOSTON,REGULATED ACTIVITY(S),170692,VICINITY ENERGY BOSTON INC,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-15
2681492,BOSTON,REGULATED ACTIVITY(S),130087,MBTA SOUTH BOSTON POWER PLANT,Announced Single-Media Inspection,2014-09-12
2681618,HOLYOKE,REGULATED ACTIVITY(S),154845,MANSIR PRINTING LLC,Unannounced Multimedia Inspection,2014-09-15
2681739,WESTPORT,WATER SUPPLY/DRINKING WATER,466159,TOWN OF WESTPORT,SANITARY SURVEY,2014-08-14
2681740,DARTMOUTH,WATER SUPPLY/DRINKING WATER,7193,DCR DEMAREST LLOYD STATE PARK,SANITARY SURVEY,2014-08-14
2681742,GOSNOLD,WATER SUPPLY/DRINKING WATER,6226,GOSNOLD WATER DEPT,SANITARY SURVEY,2014-09-08
2681743,WESTPORT,WATER SUPPLY/DRINKING WATER,6834,ALICE A MACOMBER PRIMARY SCHOOL,SANITARY SURVEY,2014-08-28
2681746,WESTPORT,WATER SUPPLY/DRINKING WATER,6840,WESTPORT MIDDLE SCHOOL,SANITARY SURVEY,2014-08-28
2681757,LUDLOW,REGULATED ACTIVITY(S),131039,MASS MUNICIPAL WHOLESALE ELECTRIC CO,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-15
2681891,WESTPORT,WATER SUPPLY/DRINKING WATER,6893,V F W POST 8502,SANITARY SURVEY,2014-09-08
2681894,WESTPORT,WATER SUPPLY/DRINKING WATER,381348,WILD HONEY CAFE @ SOARES FUNCTION HALL,SANITARY SURVEY,2014-09-10
2681902,ROCHESTER,WATER SUPPLY/DRINKING WATER,7276,SEMASS RESOURCE RECOVERY FACILITY,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-09-09
2681953,ACUSHNET,WATER SUPPLY/DRINKING WATER,6190,BROOKSIDE MOBILE HOME PARK,SANITARY SURVEY,2014-08-12
2681967,ACUSHNET,WATER SUPPLY/DRINKING WATER,6191,ACUSHNET MANUFACTURED HOMES,SANITARY SURVEY,2014-08-12
2681989,CHATHAM,WATER SUPPLY/DRINKING WATER,6611,PLEASANT BAY VILLAGE MOTEL,SANITARY SURVEY,2014-09-05
2681992,WELLFLEET,WATER SUPPLY/DRINKING WATER,205355,BAGEL HOUND INC,SANITARY SURVEY,2014-09-05
2681993,TRURO,WATER SUPPLY/DRINKING WATER,252465,STONES THROW CONDOS,SANITARY SURVEY,2014-09-03
2681994,WELLFLEET,WATER SUPPLY/DRINKING WATER,6789,STARFISH VACATION VILLAGE,SANITARY SURVEY,2014-09-03
2682021,LOWELL,REGULATED ACTIVITY(S),334289,TRIUMVIRATE ENVIRONMENTAL MERRIMACK INC,Unannounced Multimedia Inspection,2014-09-12
2682044,CANTON,REGULATED ACTIVITY(S),404124,CHEMIC LABORATORIES INC,Unannounced Multimedia Inspection,2014-09-16
2682069,SPRINGFIELD,REGULATED ACTIVITY(S),141111,JOSEPH FREEDMAN CO INC,Unannounced Multimedia Inspection,2014-09-15
2682432,WOBURN,REGULATED ACTIVITY(S),132626,MONTVALE LAND LLC,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-17
2682528,CARVER,WATER SUPPLY/DRINKING WATER,187537,PRISTINE SPRING (CARVER) VEND,SANITARY SURVEY,2014-08-20
2682648,ADAMS,REGULATED ACTIVITY(S),161215,HOLLAND COMPANY INC,Solid Waste Visit Limited Enforcement Potential,2014-09-16
2682650,NORTH ADAMS,REGULATED ACTIVITY(S),546833,ADVANCE MATERIALS CORP SAND & GRAVEL PIT,Solid Waste Visit Limited Enforcement Potential,2014-09-16
2682652,NORTH ADAMS,REGULATED ACTIVITY(S),132275,NORTH ADAMS LANDFILL & TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-16
2682656,FLORIDA,REGULATED ACTIVITY(S),172523,FLORIDA LANDFILL & TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-16
2682660,MONROE,REGULATED ACTIVITY(S),173192,MONROE TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-16
2682662,MONROE,REGULATED ACTIVITY(S),172747,DEERFIELD PAPER SLUDGE LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-16
2682666,GRANBY,REGULATED ACTIVITY(S),271245,GRANBY SANITARY LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-16
2682675,EASTHAM,WATER SUPPLY/DRINKING WATER,554973,SALT POND COTTAGES,SANITARY SURVEY,2014-08-13
2682698,WESTPORT,WATER SUPPLY/DRINKING WATER,6868,WESTPORT LEGION LLC,SANITARY SURVEY,2013-12-20
2682703,CHILMARK,WATER SUPPLY/DRINKING WATER,6210,MENEMSHA WATER COMPANY,SANITARY SURVEY,2014-09-17
2682706,BOURNE,WATER SUPPLY/DRINKING WATER,6198,BOURNE WATER DISTRICT,SANITARY SURVEY,2014-09-12
2682771,BOSTON,REGULATED ACTIVITY(S),291722,BOSTON UNIVERSITY,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-18
2682890,OXFORD,WATER SUPPLY/DRINKING WATER,7241,BUFFUMVILLE HEIGHTS ESTATES CONDOMINIUM,SANITARY SURVEY,2014-09-18
2682957,LYNN,REGULATED ACTIVITY(S),560030,WESTERN AVENUE AUTO BODY INC,Unannounced Single-Media Inspection,2013-11-06
2682994,MELROSE,REGULATED ACTIVITY(S),321110,WASTE MANAGEMENT OF MASSACHUSETTS INC,Solid Waste Inspect with Enforcement Potential,2014-09-11
2682997,LEOMINSTER,REGULATED ACTIVITY(S),301600,LEOMINSTER TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-16
2683000,FITCHBURG,REGULATED ACTIVITY(S),395523,HARVEY RECYCLING OF FITCHBURG LLC,Solid Waste Inspect with Enforcement Potential,2014-09-16
2683008,CHICOPEE,REGULATED ACTIVITY(S),292585,CT VALLEY SANITARY WASTE DISPOSAL INC,Solid Waste Inspect with Enforcement Potential,2014-09-18
2683011,NORTHAMPTON,REGULATED ACTIVITY(S),174930,VALLEY RECYCLING,Solid Waste Inspect with Enforcement Potential,2014-09-18
2683042,SPRINGFIELD,REGULATED ACTIVITY(S),383327,ONCORE MANUFACTURING LLC,Unannounced Multimedia Inspection,2014-09-19
2683124,BROOKFIELD,WATER SUPPLY/DRINKING WATER,187882,BROOKFIELD MEADOWS MHP,Announced Single-Media Inspection,2014-09-12
2683133,STOW,WATER SUPPLY/DRINKING WATER,438383,VILLAGES AT STOW,FACILITY SELF REPORTING,2014-08-14
2683164,WATERTOWN,REGULATED ACTIVITY(S),402675,TOYOTA OF WATERTOWN,Unannounced Single-Media Inspection,2013-09-06
2683172,NEWBURY,WATER SUPPLY/DRINKING WATER,6143,BYFIELD WATER DISTRICT,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-09-19
2683183,QUINCY,REGULATED ACTIVITY(S),165289,QUINCY DPW,Unannounced Single-Media Inspection,2013-10-09
2683241,WALTHAM,REGULATED ACTIVITY(S),161785,WALTER E FERNALD STATE SCHOOL,Compliance Evaluation-Review of Compliance Data & Reports,2014-07-15
2683244,GEORGETOWN,REGULATED ACTIVITY(S),162795,HOOD COATINGS,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-10
2683254,LAWRENCE,REGULATED ACTIVITY(S),130949,INDUSPAD INTERNATIONAL,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-10
2683260,LAWRENCE,REGULATED ACTIVITY(S),130933,CROWN BEVERAGE PACKAGING USA,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-10
2683262,RAYNHAM,REGULATED ACTIVITY(S),394389,MASTRIA BUICK PONTIAC GMC,Unannounced Single-Media Inspection,2011-11-10
2683264,BARNSTABLE,REGULATED ACTIVITY(S),564030,HYANNIS MOBIL SERVICE CENTER,Unannounced Single-Media Inspection,2010-11-30
2683267,NORWOOD,REGULATED ACTIVITY(S),131160,NORFOLK ASPHALT CO,Drive By Inspection,2014-09-18
2683275,MILLBURY,REGULATED ACTIVITY(S),161610,CESYL MILLS,Limited Inspect for Compliance Indicators/Field Presence,2014-09-22
2683321,NORTH ADAMS,REGULATED ACTIVITY(S),130571,MORRISON BERKSHIRE INC,Unannounced Multimedia Inspection,2014-09-19
2683348,REVERE,REGULATED ACTIVITY(S),161933,GLOBAL COMPANIES LLC REVERE TERMINAL,Unannounced Single-Media Inspection,2014-09-17
2683411,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-23
2683485,TAUNTON,REGULATED ACTIVITY(S),286757,MM TAUNTON ENERGY LLC,Limited Inspect for Compliance Indicators/Field Presence,2014-09-18
2683516,BOSTON,REGULATED ACTIVITY(S),432012,FOUR SEASONS HOTEL BOSTON,Unannounced Multimedia Inspection,2014-09-16
2683552,PEABODY,REGULATED ACTIVITY(S),175955,CARDINAL HEALTH (J.W. DALY),Unannounced Multimedia Inspection,2014-09-19
2683637,YARMOUTH,REGULATED ACTIVITY(S),355054,JAY MART INC,ReInspection,2014-08-22
2683648,CAMBRIDGE,REGULATED ACTIVITY(S),406798,VERACYTE INC,Unannounced Multimedia Inspection,2014-09-18
2683652,WINCHESTER,REGULATED ACTIVITY(S),386177,WINCHESTER HIGH SCHOOL,Unannounced Multimedia Inspection,2014-09-18
2683655,CAMBRIDGE,REGULATED ACTIVITY(S),346473,TAKEDA PHARMACEUTICALS USA INC,Unannounced Multimedia Inspection,2014-09-23
2683735,WORCESTER,REGULATED ACTIVITY(S),130537,INDEPENDENT PLATING,Unannounced Multimedia Inspection,2014-09-23
2683873,GROTON,WATER SUPPLY/DRINKING WATER,5991,GROTON WATER DEPARTMENT,SANITARY SURVEY,2014-07-17
2684317,SPRINGFIELD,REGULATED ACTIVITY(S),432491,BAYSTATE RESEARCH FACILITY,Unannounced Multimedia Inspection,2014-09-24
2684326,SPRINGFIELD,REGULATED ACTIVITY(S),566737,HANCOCK TIRES,Unannounced Multimedia Inspection,2014-09-22
2684327,SPRINGFIELD,REGULATED ACTIVITY(S),418011,LUIS AUTO REPAIR,Unannounced Multimedia Inspection,2014-09-23
2684335,BROCKTON,REGULATED ACTIVITY(S),162963,BROCKTON AWRF,Limited Inspect for Compliance Indicators/Field Presence,2014-09-24
2684392,WEST SPRINGFIELD,REGULATED ACTIVITY(S),325793,ESSENTIAL POWER MASS LLC WEST SPFLD STA,Limited Inspect for Compliance Indicators/Field Presence,2014-09-23
2684394,WEST SPRINGFIELD,REGULATED ACTIVITY(S),325793,ESSENTIAL POWER MASS LLC WEST SPFLD STA,Limited Inspect for Compliance Indicators/Field Presence,2014-09-24
2684401,BOSTON,REGULATED ACTIVITY(S),471345,FEDERAL AVIATION ADMINISTRATION,ReInspection,2014-09-24
2684487,BILLERICA,REGULATED ACTIVITY(S),166439,BILLERICA WASTEWATER TREATMENT PLANT,BWR/BRP Unannounced Inspection Related Activity,2014-09-24
2684489,LYNNFIELD,REGULATED ACTIVITY(S),351906,LYNNFIELD HIGH SCHOOL,BWR/BRP Announced Inspection Related Activity,2014-09-04
2684492,BOSTON,REGULATED ACTIVITY(S),156692,NEW ENGLAND AQUARIUM CORP,BWR/BRP Unannounced Inspection Related Activity,2014-08-29
2684495,GEORGETOWN,REGULATED ACTIVITY(S),308768,LITTLES HILL CONDOMINIUM TRUST,BWR/BRP Announced Inspection Related Activity,2014-09-09
2684498,WESTON,REGULATED ACTIVITY(S),284071,MAPLEWOOD AT WESTON,BWR/BRP Announced Inspection Related Activity,2014-06-18
2684501,WESTON,REGULATED ACTIVITY(S),355010,THE CORPORATE CENTER AT WESTON,BWR/BRP Announced Inspection Related Activity,2014-06-18
2684506,WESTON,REGULATED ACTIVITY(S),315779,RIVERS SCHOOL THE,BWR/BRP Announced Inspection Related Activity,2014-07-30
2684511,WESTON,REGULATED ACTIVITY(S),412504,HIGHLAND MEADOWS,BWR/BRP Announced Inspection Related Activity,2014-09-04
2684515,WESTON,REGULATED ACTIVITY(S),434590,STONEGATE AT WESTON CONDOMINIUMS,BWR/BRP Announced Inspection Related Activity,2014-09-04
2684521,NEWBURYPORT,REGULATED ACTIVITY(S),132803,NEWBURYPORT WASTEWATER TREATMENT PLANT,BWR/BRP Unannounced Inspection Related Activity,2014-09-18
2684526,CONCORD,REGULATED ACTIVITY(S),163477,MIDDLESEX SCHOOL,BWR/BRP Unannounced Inspection Related Activity,2014-09-17
2684529,MANCHESTER,REGULATED ACTIVITY(S),163494,MANCHESTER-BY-THE-SEA WWTP,BWR/BRP Unannounced Inspection Related Activity,2014-09-12
2684536,BOSTON,REGULATED ACTIVITY(S),388976,BOSTON LIGHT STATION,BWR/BRP Announced Inspection Related Activity,2014-09-11
2684545,LYNNFIELD,REGULATED ACTIVITY(S),393271,SUNRISE AT LYNNFIELD,BWR/BRP Announced Inspection Related Activity,2014-08-28
2684547,GEORGETOWN,REGULATED ACTIVITY(S),317380,GEORGETOWN HOUSING AUTHORITY,BWR/BRP Announced Inspection Related Activity,2014-09-09
2684557,CAMBRIDGE,REGULATED ACTIVITY(S),386476,HARVARD UNIVERSITY,Unannounced Multimedia Inspection,2014-09-24
2684578,BOXBOROUGH,WATER SUPPLY/DRINKING WATER,5966,BROOK VILLAGE CONDOMINIUM,SANITARY SURVEY,2014-11-13
2684579,TAUNTON,REGULATED ACTIVITY(S),339412,IQE KC LLC,ReInspection,2014-09-25
2684641,HOLBROOK,REGULATED ACTIVITY(S),281951,BRAINTREE LABORATORIES INC,Unannounced Multimedia Inspection,2014-09-24
2684659,SOUTH HADLEY,REGULATED ACTIVITY(S),469003,MOUNT HOLYOKE COLLEGE,Unannounced Multimedia Inspection,2014-06-18
2684665,CHELSEA,REGULATED ACTIVITY(S),216918,BILTRITE CORPORATION,ReInspection,2014-09-17
2684675,AGAWAM,REGULATED ACTIVITY(S),131658,NEW ENGLAND CUSTOM COATERS INC,ReInspection,2014-09-24
2684681,AGAWAM,REGULATED ACTIVITY(S),436455,BEN FRANKLIN DESIGN & MFG CO INC,ReInspection,2014-09-24
2684732,DIGHTON,REGULATED ACTIVITY(S),282066,DIGHTON POWER LLC,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-25
2684765,ROCKLAND,REGULATED ACTIVITY(S),130324,AMRIZE BUILDING ENVELOPE LLC,Unannounced Multimedia Inspection,2014-09-25
2684770,WOBURN,REGULATED ACTIVITY(S),570526,COATING APPLICATION TECHNOLOGIES INC,Unannounced Multimedia Inspection,2014-09-10
2684815,HUDSON,REGULATED ACTIVITY(S),570547,ADVANCE RECYCLING INC,Limited Inspect for Compliance Indicators/Field Presence,2014-09-18
2684817,WOBURN,REGULATED ACTIVITY(S),131617,MURPHYS WASTE OIL SERVICES INC,Unannounced Multimedia Inspection,2014-09-26
2684824,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-25
2684840,WESTMINSTER,REGULATED ACTIVITY(S),130201,ADVANCE COATINGS CO,Unannounced Multimedia Inspection,2014-09-25
2684849,BOSTON,REGULATED ACTIVITY(S),399587,MILLENNIUM PLACE PRIMARY CONDO ASSOC,ReInspection,2014-09-26
2684856,FRANKLIN,REGULATED ACTIVITY(S),224294,STRATEGIC MATERIALS INC,Announced Single-Media Inspection,2014-09-05
2684876,WEST TISBURY,WATER SUPPLY/DRINKING WATER,6760,WEST TISBURY ELEMENTARY SCHOOL,SANITARY SURVEY,2014-09-17
2684878,WEST TISBURY,WATER SUPPLY/DRINKING WATER,291088,M.V. PUBLIC CHARTER SCHOOL,SANITARY SURVEY,2014-09-17
2684885,SOUTHWICK,REGULATED ACTIVITY(S),570594,GRISTMILL AUTO,Unannounced Multimedia Inspection,2014-09-26
2684888,RUTLAND,WATER SUPPLY/DRINKING WATER,6033,RUTLAND WATER DEPARTMENT,SANITARY SURVEY,2014-09-25
2684898,HUDSON,REGULATED ACTIVITY(S),131428,21ST CENTURY PERKINS,Unannounced Multimedia Inspection,2014-09-26
2684910,UXBRIDGE,REGULATED ACTIVITY(S),542741,STRATEGIC ASPHALT INC,Limited Inspect for Compliance Indicators/Field Presence,2014-09-26
2685080,NEW BEDFORD,REGULATED ACTIVITY(S),159093,NOREAST AVIATION SERVICES INC,ReInspection,2014-08-28
2685112,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-29
2685205,HOPEDALE,REGULATED ACTIVITY(S),570553,WESTBORO MOBIL INC,Announced Single-Media Inspection,2014-09-23
2685375,DANVERS,REGULATED ACTIVITY(S),173131,DANVERS TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-23
2685378,HAVERHILL,REGULATED ACTIVITY(S),132291,REWORLD HAVERHILL INC,Solid Waste Inspect with Enforcement Potential,2014-09-26
2685808,WESTON,WATER SUPPLY/DRINKING WATER,6182,CAMPION RESIDENCE AND RENEWAL CTR,SANITARY SURVEY,2014-09-04
2685817,STERLING,REGULATED ACTIVITY(S),570660,STERLING ANIMAL SHELTER,Unannounced Single-Media Inspection,2014-09-26
2686019,DARTMOUTH,REGULATED ACTIVITY(S),559452,WILFRED FRANCIS,Solid Waste Inspect with Enforcement Potential,2014-09-29
2686021,DARTMOUTH,REGULATED ACTIVITY(S),303338,KING FISHER CORP,Solid Waste Inspect with Enforcement Potential,2014-09-29
2686070,NEWBURYPORT,REGULATED ACTIVITY(S),162898,NEWBURYPORT HIGH SCHOOL,Unannounced Multimedia Inspection,2014-09-26
2686105,HOLLISTON,REGULATED ACTIVITY(S),171927,NEW ENGLAND EMULSIONS CORP,Multiple Visits to Identify/Document a Problem,2014-09-05
2686126,RUTLAND,REGULATED ACTIVITY(S),221630,RUTLAND,Assess Reporting Problems or Inclusion to Regulated Universe,2014-09-16
2686143,UPTON,REGULATED ACTIVITY(S),221643,UPTON,Multiple Visits to Identify/Document a Problem,2014-09-22
2686164,NORTHAMPTON,REGULATED ACTIVITY(S),130221,CHARTPAK INC,Unannounced Multimedia Inspection,2014-09-30
2686203,EASTHAM,WATER SUPPLY/DRINKING WATER,6629,SANDPIPERS PUB,Compliance Evaluation-Review of Compliance Data & Reports,2014-09-30
2686204,EASTHAM,WATER SUPPLY/DRINKING WATER,193968,CAPTAINS QUARTERS MOTEL AND CONF. CTR.,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-09-30
2686205,WELLFLEET,WATER SUPPLY/DRINKING WATER,6798,SOUTHFLEET MOTOR INN,Site Visit But Not Full Inspection,2014-09-30
2686206,WELLFLEET,WATER SUPPLY/DRINKING WATER,6806,CCNS MARCONI AREA,INFORMAL SYSTEM INSPECTION,2014-09-30
2686207,WELLFLEET,WATER SUPPLY/DRINKING WATER,187618,CSHORE,GROUND WATER INSPECTION,2014-09-30
2686208,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Unannounced Single-Media Inspection,2014-09-30
2686210,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Unannounced Single-Media Inspection,2014-10-01
2686241,MILLBURY,REGULATED ACTIVITY(S),132293,WHEELABRATOR MILLBURY INC,Limited Inspect for Compliance Indicators/Field Presence,2014-09-30
2686325,,WATER SUPPLY/DRINKING WATER,7212,MIT MILLSTONE LABORATORY,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-10-01
2686326,WORCESTER,REGULATED ACTIVITY(S),489722,A AND J AUTO BODY AND REPAIR,ReInspection,2014-08-15
2686407,BARNSTABLE,REGULATED ACTIVITY(S),462753,BARNSTABLE CONSERVATION DIVISION,Limited Inspect for Compliance Indicators/Field Presence,2014-09-24
2686408,MARION,REGULATED ACTIVITY(S),290265,MARION TOWN OF,Limited Inspect for Compliance Indicators/Field Presence,2014-09-25
2686459,MARLBOROUGH,REGULATED ACTIVITY(S),266160,CIRCLE M GAS,ReInspection,2014-09-26
2686461,NEWBURYPORT,REGULATED ACTIVITY(S),172770,NEWBURYPORT LANDFILL,Unannounced Single-Media Inspection,2014-10-02
2686463,MARLBOROUGH,REGULATED ACTIVITY(S),223216,ONE ENERGY 002,ReInspection,2014-09-26
2686509,NORTHBOROUGH,REGULATED ACTIVITY(S),528030,SA FARM LLC,Solid Waste Visit Limited Enforcement Potential,2014-09-22
2686755,HAVERHILL,REGULATED ACTIVITY(S),132291,REWORLD HAVERHILL INC,Solid Waste Inspect with Enforcement Potential,2014-07-29
2686757,AGAWAM,REGULATED ACTIVITY(S),160790,F&G AGAWAM RECYCLING LLC,Solid Waste Inspect with Enforcement Potential,2014-09-30
2686759,WEST SPRINGFIELD,REGULATED ACTIVITY(S),175021,WEST SPRINGFIELD TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-30
2686761,WESTMINSTER,REGULATED ACTIVITY(S),133373,FITCHBURG WESTMINSTER SLF,Solid Waste Inspect with Enforcement Potential,2014-10-02
2686763,FITCHBURG,REGULATED ACTIVITY(S),370199,WHEELABRATOR HOLDCO 1 INC,Solid Waste Inspect with Enforcement Potential,2014-10-02
2686769,ADAMS,REGULATED ACTIVITY(S),130060,SPECIALTY MINERALS INC,Limited Inspect for Compliance Indicators/Field Presence,2014-09-23
2686773,HOLYOKE,REGULATED ACTIVITY(S),178218,WESTSIDE FINISHING CO INC,Unannounced Multimedia Inspection,2014-09-30
2686780,HOLYOKE,REGULATED ACTIVITY(S),130879,NEW ENGLAND ETCHING INC,Unannounced Multimedia Inspection,2014-09-30
2686787,SPRINGFIELD,REGULATED ACTIVITY(S),161001,SPRINGFIELD COLLEGE,Unannounced Multimedia Inspection,2014-09-26
2686791,CUMMINGTON,REGULATED ACTIVITY(S),172439,CUMMINGTON DEMOLITION LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686793,CUMMINGTON,REGULATED ACTIVITY(S),286170,CUMMINGTON TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-09-30
2686795,EAST LONGMEADOW,REGULATED ACTIVITY(S),172481,SOMERS ROAD LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686797,EAST LONGMEADOW,REGULATED ACTIVITY(S),172485,KIBBE ROAD DUMP,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686799,WHATELY,REGULATED ACTIVITY(S),173091,WHATELY LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686801,WHATELY,REGULATED ACTIVITY(S),280439,WHATELY TRANSFER STATION,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686803,WHATELY,REGULATED ACTIVITY(S),173090,WHATELY STUMP LANDFILL,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686805,WHATELY,REGULATED ACTIVITY(S),376193,BEAR PATH FARM,Solid Waste Visit Limited Enforcement Potential,2014-09-30
2686807,DEERFIELD,REGULATED ACTIVITY(S),132607,BOSTON & MAINE RAILROAD,Solid Waste Inspect with Enforcement Potential,2014-09-30
2686947,WEST BROOKFIELD,WATER SUPPLY/DRINKING WATER,6068,WEST BROOKFIELD WATER DEPARTMENT,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-08-19
2686951,NATICK,WATER SUPPLY/DRINKING WATER,6141,NATICK WATER AND SEWER DIVISION,PERMIT (QUALIFICATION/REVIEW/COMPLIANCE),2014-09-01
2686955,SHREWSBURY,REGULATED ACTIVITY(S),318284,NELES USA INC,Inspect Permitted Construction/Site Prior to Permit Decision,2014-10-03
2687006,BELLINGHAM,REGULATED ACTIVITY(S),221582,BELLINGHAM,Unannounced Single-Media Inspection,2014-09-18
2687043,HINGHAM,WATER SUPPLY/DRINKING WATER,191591,DCR WOMPATUCK ST. PK.  MT. BLUE SPRING,SANITARY SURVEY,2014-10-02
2687044,REHOBOTH,WATER SUPPLY/DRINKING WATER,6718,WINTHROP VILLAGE PLAZA,SANITARY SURVEY,2014-10-03
2687045,REHOBOTH,WATER SUPPLY/DRINKING WATER,6720,HIDDEN HOLLOW COUNTRY CLUB,SANITARY SURVEY,2014-10-03
2687049,BELLINGHAM,REGULATED ACTIVITY(S),497642,FUNARI TRUCKING INC,Assess Reporting Problems or Inclusion to Regulated Universe,2014-09-18
2687051,AUBURN,REGULATED ACTIVITY(S),266009,GENERAL SHEET METAL COMPANY INC,Multiple Visits to Identify/Document a Problem,2014-09-08
2687114,BOSTON,REGULATED ACTIVITY(S),332011,ALLIED WASTE SYSTEMS LLC,Solid Waste Inspect with Enforcement Potential,2014-06-05
2687117,HUDSON,REGULATED ACTIVITY(S),280264,HUDSON TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-06-12
2687119,MARLBOROUGH,REGULATED ACTIVITY(S),173174,PRTR TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-06-12
2687121,BRAINTREE,REGULATED ACTIVITY(S),173140,BRAINTREE TRANSFER STATION,Solid Waste Inspect with Enforcement Potential,2014-07-17
